Ano;Países;Código ISIC Classe;Descrição ISIC Classe;Valor US$ FOB;chave;atividade_cod;atividade_desc;cnae2_4cod;cnae2_cod;isic4_sec;isic4_cod; isic4_desc;cnae2_desc;brl_usd;Valor RS$ FOB
2003;Estados Unidos;2593;Fabricação de cutelaria, ferramentas manuais e ferragens em geral;78865043;25;2500;Fabricação de produtos de metal, exceto máquinas e equipamentos;2511;25;C;25;FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL, EXCEPTO MAQUINARIA Y EQUIPO;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;3.0783;242770261.8669
2003;Estados Unidos;1072;Fabricação de açúcar;77732091;107;1092;Fabricação e refino de açúcar;1071;107;C;107;Elaboración de otros productos alimenticios;Fabricação e refino de açúcar;3.0783;239282695.7253
2003;Estados Unidos;1512;Fabricação de malas, bolsas e semelhantes, selaria e arreios;77015211;15;1500;Fabricação de calçados e de artefatos de couro;1510;15;C;15;FABRICACIÓN DE PRODUCTOS DE CUERO Y PRODUCTOS CONEXOS;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;3.0783;237075924.0213
2003;Estados Unidos;2620;Fabricação de computadores e equipamentos periféricos;70455155;26;2600;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;2610;26;C;26;FABRICACIÓN DE PRODUCTOS DE INFORMÁTICA, DE ELECTRÓNICA Y DE ÓPTICA;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;3.0783;216882103.6365
2003;Estados Unidos;2399;Fabricação de outros produtos minerais não metálicos n.c;67228832;23;2300;Fabricação de produtos de minerais não metálicos;2311;23;C;23;FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;3.0783;206950513.5456
2003;Estados Unidos;1079;Fabricação de outros produtos alimentícios n.c;65631187;107;1092;Fabricação e refino de açúcar;1071;107;C;107;Elaboración de otros productos alimenticios;Fabricação e refino de açúcar;3.0783;202032482.9421
2003;Estados Unidos;2651;Fabricação de equipamentos de medição, teste, navegação e controle;63350222;26;2600;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;2610;26;C;26;FABRICACIÓN DE PRODUCTOS DE INFORMÁTICA, DE ELECTRÓNICA Y DE ÓPTICA;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;3.0783;195010988.3826
2003;Estados Unidos;3091;Fabricação de motocicletas;55271680;30;3000;Fabricação de outros equipamentos de transporte, exceto veículos automotores;3011;30;C;30;FABRICACIÓN DE OTRO  EQUIPO DE TRANSPORTE;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;3.0783;170142812.544
2003;Estados Unidos;2821;Fabricação de maquinaria agrícola e florestal;54648876;28;2800;Fabricação de máquinas e equipamentos mecânicos;2811;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;3.0783;168225634.9908
2003;Estados Unidos;1709;Fabricação de outros artigos de papel e cartão;48799396;17;1700;Fabricação de celulose, papel e produtos de papel;1710;17;C;17;FABRICACIÓN DE PAPEL Y DE PRODUCTOS DE PAPEL;FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;3.0783;150219180.7068
2003;Estados Unidos;2790;Fabricação de outro equipamento elétrico;47966529;27;2700;Fabricação de máquinas e equipamentos elétricos;2710;27;C;27;FABRICACIÓN DE EQUIPO ELÉCTRICO;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;3.0783;147655366.2207
2003;Estados Unidos;2219;Fabricação de outros produtos de borracha;46518003;22;1500;Fabricação de calçados e de artefatos de couro;1510;15;C;22;FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICO;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;3.0783;143196368.6349
2003;Estados Unidos;3211;Fabricação de joalharia e artigos afins;45181006;32;3180;Fabricação de móveis e de produtos de indústrias diversas;3211;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS;3.0783;139080690.7698
2003;Estados Unidos;2520;Fabricação de armas e munições;40655277;25;2500;Fabricação de produtos de metal, exceto máquinas e equipamentos;2511;25;C;25;FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL, EXCEPTO MAQUINARIA Y EQUIPO;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;3.0783;125149139.1891
2003;Estados Unidos;0810;Extração de pedra, areia e argila;35844204;08;0580;Extração de carvão mineral e de minerais não metálicos;0810;08;B;08;EXPLOTACIÓN DE OTRAS MINAS Y CANTERAS;EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS;3.0783;110339213.1732
2003;Estados Unidos;2310;Fabricação de produtos de vidro e vidro;35406140;23;2300;Fabricação de produtos de minerais não metálicos;2311;23;C;23;FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;3.0783;108990720.762
2003;Estados Unidos;0729;Extração de outros minérios de metais não ferrosos;35139430;072;0792;Extração de minerais metálicos não ferrosos, inclusive beneficiamentos;0721;072;B;072;Extracción de minerales metalíferos no ferrosos;Extração de minerais metálicos não-ferrosos;3.0783;108169707.369
2003;Estados Unidos;3290;Outras manufaturas n.c.;34075865;32;3180;Fabricação de móveis e de produtos de indústrias diversas;3211;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS;3.0783;104895735.2295
2003;Estados Unidos;2826;Fabricação de máquinas para produção de têxteis, vestuário e couro;33843449;28;2800;Fabricação de máquinas e equipamentos mecânicos;2811;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;3.0783;104180289.0567
2003;Estados Unidos;0113;Cultivo de hortaliças e melões, raízes e tubérculos;31512018;011;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;011;Cultivo de plantas no perenes;Produção de lavouras temporárias;3.0783;97003445.0094
2003;Estados Unidos;0311;Pesca marinha;31235481;03;0280;"Produção florestal; pesca e aquicultura";0311;03;A;03;PESCA Y ACUICULTURA;PESCA E AQÜICULTURA;3.0783;96152181.1623
2003;Estados Unidos;0128;Cultivo de especiarias, culturas aromáticas, medicamentosas e farmacêuticas;28474711;012;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;012;Cultivo de plantas perennes;Produção de lavouras temporárias;3.0783;87653702.8713
2003;Estados Unidos;1311;Preparação e fiação de fibras têxteis;28040290;13;1300;Fabricação de produtos têxteis;1311;13;C;13;FABRICACIÓN DE PRODUCTOS TEXTILES;FABRICAÇÃO DE PRODUTOS TÊXTEIS;3.0783;86316424.707
2003;Estados Unidos;3020;Fabricação de locomotivas e material circulante;27823344;30;3000;Fabricação de outros equipamentos de transporte, exceto veículos automotores;3011;30;C;30;FABRICACIÓN DE OTRO  EQUIPO DE TRANSPORTE;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;3.0783;85648599.8352
2003;Estados Unidos;3250;Fabricação de instrumentos e suprimentos médicos e odontológicos;26512680;32;3180;Fabricação de móveis e de produtos de indústrias diversas;3211;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS;3.0783;81613982.844
2003;Estados Unidos;2732;Fabricação de outros fios e cabos elétricos e eletrônicos;25830048;27;2700;Fabricação de máquinas e equipamentos elétricos;2710;27;C;27;FABRICACIÓN DE EQUIPO ELÉCTRICO;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;3.0783;79512636.75840001
2003;Estados Unidos;2750;Fabricação de eletrodomésticos;25219083;27;2700;Fabricação de máquinas e equipamentos elétricos;2710;27;C;27;FABRICACIÓN DE EQUIPO ELÉCTRICO;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;3.0783;77631903.1989
2003;Estados Unidos;1394;Fabricação de cordéis, cordas, cordéis e redes;23358235;13;1300;Fabricação de produtos têxteis;1311;13;C;13;FABRICACIÓN DE PRODUCTOS TEXTILES;FABRICAÇÃO DE PRODUTOS TÊXTEIS;3.0783;71903654.8005
2003;Estados Unidos;2822;Fabricação de máquinas e máquinas-ferramentas para moldagem de metais;22238424;28;2800;Fabricação de máquinas e equipamentos mecânicos;2811;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;3.0783;68456540.5992
2003;Estados Unidos;1040;Fabricação de óleos e gorduras vegetais e animais;18362413;104;1093;Outros produtos alimentares;1041;104;C;104;Elaboración de aceites y grasas de origen vegetal y animal;Fabricação de óleos e gorduras vegetais e animais;3.0783;56525015.9379
2003;Estados Unidos;2431;Fundição de ferro e aço;17523115;243;2492;Metalurgia de metais não ferosos e a fundição de metais;2451;245;C;243;Fundición de metales;Fundição;3.0783;53941404.9045
2003;Estados Unidos;1399;Fabricação de outros têxteis n.e.c.;16484415;13;1300;Fabricação de produtos têxteis;1311;13;C;13;FABRICACIÓN DE PRODUCTOS TEXTILES;FABRICAÇÃO DE PRODUTOS TÊXTEIS;3.0783;50743974.6945
2003;Estados Unidos;0149;Criação de outros animais;16313555;014;0192;Pecuária, inclusive o apoio à pecuária;0151;015;A;014;Ganadería;Pecuária;3.0783;50218016.3565
2003;Estados Unidos;1312;Tecelagem de têxteis;14829179;13;1300;Fabricação de produtos têxteis;1311;13;C;13;FABRICACIÓN DE PRODUCTOS TEXTILES;FABRICAÇÃO DE PRODUTOS TÊXTEIS;3.0783;45648661.7157
2003;Estados Unidos;2393;Fabricação de outros produtos de porcelana e cerâmica;13172257;23;2300;Fabricação de produtos de minerais não metálicos;2311;23;C;23;FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;3.0783;40548158.7231
2003;Estados Unidos;2720;Fabricação de baterias e acumuladores;12980811;27;2700;Fabricação de máquinas e equipamentos elétricos;2710;27;C;27;FABRICACIÓN DE EQUIPO ELÉCTRICO;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;3.0783;39958830.5013
2003;Estados Unidos;1430;Fabricação de vestuário de malha;12433444;14;1400;Confecção de artefatos do vestuário e acessórios;1411;14;C;14;FABRICACIÓN DE PRENDAS DE VESTIR;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;3.0783;38273870.6652
2003;Estados Unidos;2818;Fabricação de ferramentas manuais acionadas por motor;12122118;28;2800;Fabricação de máquinas e equipamentos mecânicos;2811;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;3.0783;37315515.8394
2003;Estados Unidos;2021;Fabricação de pesticidas e outros produtos agroquímicos;12111198;202;2092;Fabricação de defensivos, desinfestantes, tintas e químicos diversos;2051;205;C;202;Fabricación de otros productos químicos;Fabricação de defensivos agrícolas e desinfestantes domissanitários;3.0783;37281900.8034
2003;Estados Unidos;2100;Fabricação de produtos farmacêuticos, produtos químicos medicinais e botânicos;12021760;21;2100;Fabricação de produtos farmoquímicos e farmacêuticos;2110;21;C;21;FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS, SUSTANCIAS QUÍMICAS MEDICINALES Y PRODUCTOS BOTÁNICOS DE USO FARMACÉUTICO;FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS;3.0783;37006583.808
2003;Estados Unidos;1391;Fabricação de tecidos de malha;11430825;13;1300;Fabricação de produtos têxteis;1311;13;C;13;FABRICACIÓN DE PRODUCTOS TEXTILES;FABRICAÇÃO DE PRODUTOS TÊXTEIS;3.0783;35187508.597500004
2003;Estados Unidos;2811;Fabricação de motores e turbinas, exceto aeronaves, veículos e motores de ciclo;10643884;28;2800;Fabricação de máquinas e equipamentos mecânicos;2811;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;3.0783;32765068.117200002
2003;Estados Unidos;1071;Fabricação de produtos de panificação;10471587;107;1092;Fabricação e refino de açúcar;1071;107;C;107;Elaboración de otros productos alimenticios;Fabricação e refino de açúcar;3.0783;32234686.2621
2003;Estados Unidos;2391;Fabricação de produtos refratários;8718168;23;2300;Fabricação de produtos de minerais não metálicos;2311;23;C;23;FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;3.0783;26837136.5544
2003;Estados Unidos;2823;Fabricação de máquinas para metalurgia;8589475;28;2800;Fabricação de máquinas e equipamentos mecânicos;2811;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;3.0783;26440980.892500002
2003;Estados Unidos;2023;Fabricação de sabão e detergentes, produtos de limpeza e polimento, perfumes e produtos de toilette;8261533;202;2092;Fabricação de defensivos, desinfestantes, tintas e químicos diversos;2051;205;C;202;Fabricación de otros productos químicos;Fabricação de defensivos agrícolas e desinfestantes domissanitários;3.0783;25431477.0339
2003;Estados Unidos;2012;Fabricação de fertilizantes e compostos nitrogenados;7566846;201;1992;Fabricação de biocombustíveis;1931;193;C;201;Fabricación de sustancias químicas básicas, de abonos y compuestos de nitrógeno y de plásticos y caucho sintético en formas primarias;Fabricação de biocombustíveis;3.0783;23293022.0418
2003;Estados Unidos;1050;Fabricação de produtos lácteos;7495187;105;1091;Abate e produtos de carne, inclusive os produtos do laticínio e da pesca;1051;105;C;105;Elaboración de productos lácteos;Laticínios;3.0783;23072434.1421
2003;Estados Unidos;3240;Fabricação de jogos e brinquedos;7464368;32;3180;Fabricação de móveis e de produtos de indústrias diversas;3211;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS;3.0783;22977564.0144
2003;Estados Unidos;2825;Fabricação de máquinas para processamento de alimentos, bebidas e tabaco;7232352;28;2800;Fabricação de máquinas e equipamentos mecânicos;2811;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;3.0783;22263349.1616
2003;Estados Unidos;2660;Fabricação de equipamentos de irradiação, eletromédicos e eletroterapêuticos;7048709;26;2600;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;2610;26;C;26;FABRICACIÓN DE PRODUCTOS DE INFORMÁTICA, DE ELECTRÓNICA Y DE ÓPTICA;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;3.0783;21698040.9147
2003;Estados Unidos;2394;Fabricação de cimento, cal e gesso;6949710;23;2300;Fabricação de produtos de minerais não metálicos;2311;23;C;23;FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;3.0783;21393292.293
2003;Estados Unidos;0899;Outras atividades de mineração n.c;6784977;08;0580;Extração de carvão mineral e de minerais não metálicos;0810;08;B;08;EXPLOTACIÓN DE OTRAS MINAS Y CANTERAS;EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS;3.0783;20886194.6991
2003;Estados Unidos;2740;Fabricação de equipamentos de iluminação elétrica;6497932;27;2700;Fabricação de máquinas e equipamentos elétricos;2710;27;C;27;FABRICACIÓN DE EQUIPO ELÉCTRICO;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;3.0783;20002584.075600002
2003;Estados Unidos;2816;Fabricação de equipamentos de elevação e manuseio;6449692;28;2800;Fabricação de máquinas e equipamentos mecânicos;2811;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;3.0783;19854086.8836
2003;Estados Unidos;2812;Fabricação de equipamentos para energia hidráulica;5561425;28;2800;Fabricação de máquinas e equipamentos mecânicos;2811;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;3.0783;17119734.5775
2003;Estados Unidos;1623;Fabricação de embalagens de madeira;5475778;16;1500;Fabricação de calçados e de artefatos de couro;1510;15;C;16;"PRODUCCIÓN DE MADERA Y FABRICACIÓN DE PRODUCTOS DE MADERA Y CORCHO, EXCEPTO MUEBLES; FABRICACIÓN DE ARTÍCULOS DE PAJA Y DE MATERIALES TRENZABLES";PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;3.0783;16856087.4174
2003;Estados Unidos;2680;Fabricação de mídia magnética e óptica;5348859;26;2600;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;2610;26;C;26;FABRICACIÓN DE PRODUCTOS DE INFORMÁTICA, DE ELECTRÓNICA Y DE ÓPTICA;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;3.0783;16465392.6597
2003;Estados Unidos;5811;Publicação de livros;5108656;58;5800;Edição e edição integrada à impressão;5811;58;J;58;ACTIVIDADES DE EDICIÓN;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO;3.0783;15725975.764800001
2003;Estados Unidos;1080;Fabricação de alimentos para animais;4785927;108;1093;Outros produtos alimentares;1061;106;C;108;Elaboración de piensos preparados para animales;Moagem, fabricação de produtos amiláceos e de alimentos para animais;3.0783;14732519.0841
2003;Estados Unidos;1393;Fabricação de tapetes e tapetes;4471522;13;1300;Fabricação de produtos têxteis;1311;13;C;13;FABRICACIÓN DE PRODUCTOS TEXTILES;FABRICAÇÃO DE PRODUTOS TÊXTEIS;3.0783;13764686.1726
2003;Estados Unidos;1062;Fabricação de amidos e féculas;4077839;106;1093;Outros produtos alimentares;1061;106;C;106;Elaboración de productos de molinería, almidones y productos derivados del almidón;Moagem, fabricação de produtos amiláceos e de alimentos para animais;3.0783;12552811.7937
2003;Estados Unidos;1702;Fabricação de papel e cartão canelados e de embalagens de papel e cartão;3225463;17;1700;Fabricação de celulose, papel e produtos de papel;1710;17;C;17;FABRICACIÓN DE PAPEL Y DE PRODUCTOS DE PAPEL;FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;3.0783;9928942.7529
2003;Estados Unidos;2030;Fabricação de fibras sintéticas ou artificiais;3113942;203;2091;Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros;2040;204;C;203;Fabricación de fibras artificiales;Fabricação de fibras artificiais e sintéticas;3.0783;9585647.6586
2003;Estados Unidos;2670;Fabricação de instrumentos ópticos e equipamento fotográfico;3008826;26;2600;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;2610;26;C;26;FABRICACIÓN DE PRODUCTOS DE INFORMÁTICA, DE ELECTRÓNICA Y DE ÓPTICA;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;3.0783;9262069.0758
2003;Estados Unidos;2817;Fabricação de máquinas e equipamentos de escritório (exceto computadores e equipamentos periféricos);2924528;28;2800;Fabricação de máquinas e equipamentos mecânicos;2811;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;3.0783;9002574.5424
2003;Estados Unidos;2022;Fabricação de tintas, vernizes e produtos similares, tintas de impressão e mástiques;2721391;202;2092;Fabricação de defensivos, desinfestantes, tintas e químicos diversos;2051;205;C;202;Fabricación de otros productos químicos;Fabricação de defensivos agrícolas e desinfestantes domissanitários;3.0783;8377257.9153
2003;Estados Unidos;5819;Outras atividades de publicação;2346841;58;5800;Edição e edição integrada à impressão;5811;58;J;58;ACTIVIDADES DE EDICIÓN;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO;3.0783;7224280.6503
2003;Estados Unidos;2511;Fabricação de produtos metálicos estruturais;2189287;25;2500;Fabricação de produtos de metal, exceto máquinas e equipamentos;2511;25;C;25;FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL, EXCEPTO MAQUINARIA Y EQUIPO;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;3.0783;6739282.1721
2003;Estados Unidos;0893;Extração de sal;1961388;08;0580;Extração de carvão mineral e de minerais não metálicos;0810;08;B;08;EXPLOTACIÓN DE OTRAS MINAS Y CANTERAS;EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS;3.0783;6037740.6804
2003;Estados Unidos;0119;Cultivo de outras culturas não perenes;1886303;011;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;011;Cultivo de plantas no perenes;Produção de lavouras temporárias;3.0783;5806606.5249
2003;Estados Unidos;2395;Fabricação de artigos de concreto, cimento e gesso;1803234;23;2300;Fabricação de produtos de minerais não metálicos;2311;23;C;23;FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;3.0783;5550895.2222
2003;Estados Unidos;0121;Cultivo de uvas;1763854;012;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;012;Cultivo de plantas perennes;Produção de lavouras temporárias;3.0783;5429671.7682
2003;Estados Unidos;1104;"Fabricação de refrigerantes; produção de águas minerais e outras águas engarrafadas";1653053;11;1100;Fabricação de bebidas;1111;11;C;11;ELABORACIÓN DE BEBIDAS;FABRICAÇÃO DE BEBIDAS;3.0783;5088593.0499
2003;Estados Unidos;0116;Cultivo de culturas de fibra;1536495;011;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;011;Cultivo de plantas no perenes;Produção de lavouras temporárias;3.0783;4729792.5585
2003;Estados Unidos;3230;Fabricação de artigos esportivos;1408254;32;3180;Fabricação de móveis e de produtos de indústrias diversas;3211;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS;3.0783;4335028.2882
2003;Estados Unidos;2815;Fabricação de fornos, fornos e queimadores de fornos;1381610;28;2800;Fabricação de máquinas e equipamentos mecânicos;2811;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;3.0783;4253010.063
2003;Estados Unidos;3220;Fabricação de instrumentos musicais;1300101;32;3180;Fabricação de móveis e de produtos de indústrias diversas;3211;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS;3.0783;4002100.9083000002
2003;Estados Unidos;0130;Cultivo de plantas;1195179;013;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0141;014;A;013;Propagación de plantas;Produção de sementes e mudas certificadas;3.0783;3679119.5157
2003;Estados Unidos;1061;Fabricação de produtos de moagem de grãos;1174567;106;1093;Outros produtos alimentares;1061;106;C;106;Elaboración de productos de molinería, almidones y productos derivados del almidón;Moagem, fabricação de produtos amiláceos e de alimentos para animais;3.0783;3615669.5961
2003;Estados Unidos;9000;Atividades criativas, artes e entretenimento;1121601;90;9080;Atividades artísticas, criativas e de espetáculos;9001;90;R;90;ACTIVIDADES CREATIVAS, ARTÍSTICAS Y DE ENTRETENIMIENTO;ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS;3.0783;3452624.3583
2003;Estados Unidos;0111;Cultivo de cereais (exceto arroz), leguminosas e oleaginosas;1105339;011;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;011;Cultivo de plantas no perenes;Produção de lavouras temporárias;3.0783;3402565.0437000003
2003;Estados Unidos;0115;Cultivo de tabaco;996404;011;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;011;Cultivo de plantas no perenes;Produção de lavouras temporárias;3.0783;3067230.4332
2003;Estados Unidos;2512;Fabricação de tanques, reservatórios e recipientes de metal;966683;25;2500;Fabricação de produtos de metal, exceto máquinas e equipamentos;2511;25;C;25;FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL, EXCEPTO MAQUINARIA Y EQUIPO;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;3.0783;2975740.2789000003
2003;Estados Unidos;9102;Atividades de museus e operação de locais históricos e edifícios;921750;91;9080;Atividades artísticas, criativas e de espetáculos;9101;91;R;91;ACTIVIDADES DE BIBLIOTECAS, ARCHIVOS Y MUSEOS Y OTRAS ACTIVIDADES CULTURALES;ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL;3.0783;2837423.025
2003;Estados Unidos;0142;Criação de cavalos e outros equinos;889274;014;0192;Pecuária, inclusive o apoio à pecuária;0151;015;A;014;Ganadería;Pecuária;3.0783;2737452.1542
2003;Estados Unidos;1101;Fabricação de aguardentes e outras bebidas destiladas;702838;11;1100;Fabricação de bebidas;1111;11;C;11;ELABORACIÓN DE BEBIDAS;FABRICAÇÃO DE BEBIDAS;3.0783;2163546.2154
2003;Estados Unidos;0230;Coleta de produtos florestais não madeireiros;679343;02;0280;"Produção florestal; pesca e aquicultura";0210;02;A;02;SILVICULTURA Y EXTRACCIÓN DE MADERA;PRODUÇÃO FLORESTAL;3.0783;2091221.5569
2003;Estados Unidos;2731;Fabricação de cabos de fibra ótica;628836;27;2700;Fabricação de máquinas e equipamentos elétricos;2710;27;C;27;FABRICACIÓN DE EQUIPO ELÉCTRICO;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;3.0783;1935745.8588
2003;Estados Unidos;1420;Fabricação de artigos de peles;516179;14;1400;Confecção de artefatos do vestuário e acessórios;1411;14;C;14;FABRICACIÓN DE PRENDAS DE VESTIR;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;3.0783;1588953.8157
2003;Estados Unidos;0220;Exploração madeireira;486445;02;0280;"Produção florestal; pesca e aquicultura";0210;02;A;02;SILVICULTURA Y EXTRACCIÓN DE MADERA;PRODUÇÃO FLORESTAL;3.0783;1497423.6435
2003;Estados Unidos;1074;Fabricação de macarrão, talharim, cuscuz e produtos farináceos semelhantes;410480;107;1092;Fabricação e refino de açúcar;1071;107;C;107;Elaboración de otros productos alimenticios;Fabricação e refino de açúcar;3.0783;1263580.584
2003;Estados Unidos;2513;Fabricação de geradores de vapor, exceto caldeiras de aquecimento central de água quente;376437;25;2500;Fabricação de produtos de metal, exceto máquinas e equipamentos;2511;25;C;25;FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL, EXCEPTO MAQUINARIA Y EQUIPO;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;3.0783;1158786.0171
